Basic Information:,,,,,,,,,,,Instrument/ meteorological station information:,,,,,,,,,,,Gridded Data Product Information:,,,,Data Product Information:,,,,,
Data.set.name,Site,Variable,Statistic,Data.Interval,Start.Date,End.Date,Ongoing?,Data.Type,Gap.Free?,Source.Type,Meteorological.Station.Name.(ID),latitude,longitude,elevation,Instrument.Location,Instrument.Distance.From.Plot(km),Station.Elevation.Relative.To.Plot,Instrument.Location.Description,Instrument.height.or.depth(m),n.instruments,instrument.type/model,Gridded.Data.Product.Name,Gridded.Data.Product.URL.or.citation,Gridded.Data.Product.Spatial.Resolution,Gridded.data.product.notes,Data.Availability,Data.URL.or.location,Data.Contact(s),Related.Publication(s).or.Metadata,Notes,Record.Last.Updated
CRU-TS Historic Climate Database ,[ANY SITE],Air Temperature ,mean daily range,1 month,1901.01.01,2016.12.31,Y,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRU-TS v4.01 Historic Climate Database,https://crudata.uea.ac.uk/cru/data/hrg/,0.5 degree,,Open access ,https://github.com/forestgeo/Climate/tree/master/Gridded_Data_Products/Historical%20Climate%20Data,Kristina Anderson-Teixeira (Smithsonian),"Harris I, Jones PD, Osborn TJ, Lister DH (2014) Updated high-resolution grids of monthly climatic observations - the CRU TS3.10 Dataset: UPDATED HIGH-RESOLUTION GRIDS OF MONTHLY CLIMATIC OBSERVATIONS. International Journal of Climatology, 34, 623_642.",Data were extracted for all ForestGEO sites current as of August 2018 (see 'ForestGEO_gridded climate data.csv' for list).  Older versions are also archived,8/20/18
CRU-TS Historic Climate Database ,[ANY SITE],Air Temperature ,frost day frequency,1 month,1901.01.01,2016.12.31,Y,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRU-TS v4.01 Historic Climate Database,https://crudata.uea.ac.uk/cru/data/hrg/,0.5 degree,,Open access ,https://github.com/forestgeo/Climate/tree/master/Gridded_Data_Products/Historical%20Climate%20Data,Kristina Anderson-Teixeira (Smithsonian),"Harris I, Jones PD, Osborn TJ, Lister DH (2014) Updated high-resolution grids of monthly climatic observations - the CRU TS3.10 Dataset: UPDATED HIGH-RESOLUTION GRIDS OF MONTHLY CLIMATIC OBSERVATIONS. International Journal of Climatology, 34, 623_642.",Data were extracted for all ForestGEO sites current as of August 2018 (see 'ForestGEO_gridded climate data.csv' for list).  Older versions are also archived,8/20/18
CRU-TS Historic Climate Database ,[ANY SITE],Precipitation,sum,1 month,1901.01.01,2016.12.31,Y,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRU-TS v4.01 Historic Climate Database,https://crudata.uea.ac.uk/cru/data/hrg/,0.5 degree,,Open access ,https://github.com/forestgeo/Climate/tree/master/Gridded_Data_Products/Historical%20Climate%20Data,Kristina Anderson-Teixeira (Smithsonian),"Harris I, Jones PD, Osborn TJ, Lister DH (2014) Updated high-resolution grids of monthly climatic observations - the CRU TS3.10 Dataset: UPDATED HIGH-RESOLUTION GRIDS OF MONTHLY CLIMATIC OBSERVATIONS. International Journal of Climatology, 34, 623_642.",Data were extracted for all ForestGEO sites current as of August 2018 (see 'ForestGEO_gridded climate data.csv' for list).  Older versions are also archived,8/20/18
CRU-TS Historic Climate Database ,[ANY SITE],Precipitation,wet day frequency,1 month,1901.01.01,2016.12.31,Y,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRU-TS v4.01 Historic Climate Database,https://crudata.uea.ac.uk/cru/data/hrg/,0.5 degree,,Open access ,https://github.com/forestgeo/Climate/tree/master/Gridded_Data_Products/Historical%20Climate%20Data,Kristina Anderson-Teixeira (Smithsonian),"Harris I, Jones PD, Osborn TJ, Lister DH (2014) Updated high-resolution grids of monthly climatic observations - the CRU TS3.10 Dataset: UPDATED HIGH-RESOLUTION GRIDS OF MONTHLY CLIMATIC OBSERVATIONS. International Journal of Climatology, 34, 623_642.",Data were extracted for all ForestGEO sites current as of August 2018 (see 'ForestGEO_gridded climate data.csv' for list).  Older versions are also archived,8/20/18
CRU-TS Historic Climate Database ,[ANY SITE],Cloud cover,mean,1 month,1901.01.01,2016.12.31,Y,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRU-TS v4.01 Historic Climate Database,https://crudata.uea.ac.uk/cru/data/hrg/,0.5 degree,,Open access ,https://github.com/forestgeo/Climate/tree/master/Gridded_Data_Products/Historical%20Climate%20Data,Kristina Anderson-Teixeira (Smithsonian),"Harris I, Jones PD, Osborn TJ, Lister DH (2014) Updated high-resolution grids of monthly climatic observations - the CRU TS3.10 Dataset: UPDATED HIGH-RESOLUTION GRIDS OF MONTHLY CLIMATIC OBSERVATIONS. International Journal of Climatology, 34, 623_642.",Data were extracted for all ForestGEO sites current as of August 2018 (see 'ForestGEO_gridded climate data.csv' for list).  Older versions are also archived,8/20/18
CRU-TS Historic Climate Database ,[ANY SITE],Vapour pressure,mean,1 month,1901.01.01,2016.12.31,Y,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRU-TS v4.01 Historic Climate Database,https://crudata.uea.ac.uk/cru/data/hrg/,0.5 degree,,Open access ,https://github.com/forestgeo/Climate/tree/master/Gridded_Data_Products/Historical%20Climate%20Data,Kristina Anderson-Teixeira (Smithsonian),"Harris I, Jones PD, Osborn TJ, Lister DH (2014) Updated high-resolution grids of monthly climatic observations - the CRU TS3.10 Dataset: UPDATED HIGH-RESOLUTION GRIDS OF MONTHLY CLIMATIC OBSERVATIONS. International Journal of Climatology, 34, 623_642.",Data were extracted for all ForestGEO sites current as of August 2018 (see 'ForestGEO_gridded climate data.csv' for list).  Older versions are also archived,8/20/18
CRU-TS Historic Climate Database ,[ANY SITE],Potential Evapotranspiration,mean,1 month,1901.01.01,2016.12.31,Y,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRU-TS v4.01 Historic Climate Database,https://crudata.uea.ac.uk/cru/data/hrg/,0.5 degree,,Open access ,https://github.com/forestgeo/Climate/tree/master/Gridded_Data_Products/Historical%20Climate%20Data,Kristina Anderson-Teixeira (Smithsonian),"Harris I, Jones PD, Osborn TJ, Lister DH (2014) Updated high-resolution grids of monthly climatic observations - the CRU TS3.10 Dataset: UPDATED HIGH-RESOLUTION GRIDS OF MONTHLY CLIMATIC OBSERVATIONS. International Journal of Climatology, 34, 623_642.",Data were extracted for all ForestGEO sites current as of August 2018 (see 'ForestGEO_gridded climate data.csv' for list).  Older versions are also archived,8/20/18
WorldClim v. 1.4,[ANY SITE],Air Temperature ,"mean - annual, interannual mean",30 years ,1960,1990,,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WorldClim v. 1.4,http://www.worldclim.org,30 arc-seconds,"As of Nov. 2016, an updated version (v.2) is available for preview.",Open access ,https://github.com/forestgeo/Climate/tree/master/Gridded_Data_Products/WorldClim%20Data,Kristina Anderson-Teixeira (Smithsonian),"Hijmans RJ, Cameron SE, Parra JL, Jones PG, Jarvis A (2005) Very high resolution interpolated climate surfaces for global land areas. International Journal of Climatology, 25, 1965_ 1978. ","Data were extracted for all ForestGEO sites current as of March 2017 (see 'ForestGEO_gridded climate data.csv' for list).  Comparison of WorldClim data to local meteorological station data for CTFS-ForestGEO sites (Table 2 in Anderson-Teixeira et al., 2015) showed that TRMM data tended to systematically underestimate MAP at sites with high MAP, particularly those receiving >3000 mm yr-1.",3/21/17
WorldClim v. 1.4,[ANY SITE],Air Temperature ,"mean diurnal range (Mean of monthly (max temp - min temp)), interannual mean ",30 years ,1960,1990,,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WorldClim v. 1.4,http://www.worldclim.org,30 arc-seconds,"As of Nov. 2016, an updated version (v.2) is available for preview.",Open access ,https://github.com/forestgeo/Climate/tree/master/Gridded_Data_Products/WorldClim%20Data,Kristina Anderson-Teixeira (Smithsonian),"Hijmans RJ, Cameron SE, Parra JL, Jones PG, Jarvis A (2005) Very high resolution interpolated climate surfaces for global land areas. International Journal of Climatology, 25, 1965_ 1978. ","Data were extracted for all ForestGEO sites current as of March 2017 (see 'ForestGEO_gridded climate data.csv' for list).  Comparison of WorldClim data to local meteorological station data for CTFS-ForestGEO sites (Table 2 in Anderson-Teixeira et al., 2015) showed that TRMM data tended to systematically underestimate MAP at sites with high MAP, particularly those receiving >3000 mm yr-1.",3/21/17
WorldClim v. 1.4,[ANY SITE],Air Temperature ,"isothermality (mean diurnal range/mean annual range*100), interannual mean ",30 years ,1960,1990,,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WorldClim v. 1.4,http://www.worldclim.org,30 arc-seconds,"As of Nov. 2016, an updated version (v.2) is available for preview.",Open access ,https://github.com/forestgeo/Climate/tree/master/Gridded_Data_Products/WorldClim%20Data,Kristina Anderson-Teixeira (Smithsonian),"Hijmans RJ, Cameron SE, Parra JL, Jones PG, Jarvis A (2005) Very high resolution interpolated climate surfaces for global land areas. International Journal of Climatology, 25, 1965_ 1978. ","Data were extracted for all ForestGEO sites current as of March 2017 (see 'ForestGEO_gridded climate data.csv' for list).  Comparison of WorldClim data to local meteorological station data for CTFS-ForestGEO sites (Table 2 in Anderson-Teixeira et al., 2015) showed that TRMM data tended to systematically underestimate MAP at sites with high MAP, particularly those receiving >3000 mm yr-1.",3/21/17
WorldClim v. 1.4,[ANY SITE],Air Temperature ,"seasonality (standard deviation*100), interannual mean ",30 years ,1960,1990,,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WorldClim v. 1.4,http://www.worldclim.org,30 arc-seconds,"As of Nov. 2016, an updated version (v.2) is available for preview.",Open access ,https://github.com/forestgeo/Climate/tree/master/Gridded_Data_Products/WorldClim%20Data,Kristina Anderson-Teixeira (Smithsonian),"Hijmans RJ, Cameron SE, Parra JL, Jones PG, Jarvis A (2005) Very high resolution interpolated climate surfaces for global land areas. International Journal of Climatology, 25, 1965_ 1978. ","Data were extracted for all ForestGEO sites current as of March 2017 (see 'ForestGEO_gridded climate data.csv' for list).  Comparison of WorldClim data to local meteorological station data for CTFS-ForestGEO sites (Table 2 in Anderson-Teixeira et al., 2015) showed that TRMM data tended to systematically underestimate MAP at sites with high MAP, particularly those receiving >3000 mm yr-1.",3/21/17
WorldClim v. 1.4,[ANY SITE],Air Temperature ,"maximum - warmest month, interannual mean",30 years ,1960,1990,,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WorldClim v. 1.4,http://www.worldclim.org,30 arc-seconds,"As of Nov. 2016, an updated version (v.2) is available for preview.",Open access ,https://github.com/forestgeo/Climate/tree/master/Gridded_Data_Products/WorldClim%20Data,Kristina Anderson-Teixeira (Smithsonian),"Hijmans RJ, Cameron SE, Parra JL, Jones PG, Jarvis A (2005) Very high resolution interpolated climate surfaces for global land areas. International Journal of Climatology, 25, 1965_ 1978. ","Data were extracted for all ForestGEO sites current as of March 2017 (see 'ForestGEO_gridded climate data.csv' for list).  Comparison of WorldClim data to local meteorological station data for CTFS-ForestGEO sites (Table 2 in Anderson-Teixeira et al., 2015) showed that TRMM data tended to systematically underestimate MAP at sites with high MAP, particularly those receiving >3000 mm yr-1.",3/21/17
WorldClim v. 1.4,[ANY SITE],Air Temperature ,"minimum - coldest month, interannual mean",30 years ,1960,1990,,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WorldClim v. 1.4,http://www.worldclim.org,30 arc-seconds,"As of Nov. 2016, an updated version (v.2) is available for preview.",Open access ,https://github.com/forestgeo/Climate/tree/master/Gridded_Data_Products/WorldClim%20Data,Kristina Anderson-Teixeira (Smithsonian),"Hijmans RJ, Cameron SE, Parra JL, Jones PG, Jarvis A (2005) Very high resolution interpolated climate surfaces for global land areas. International Journal of Climatology, 25, 1965_ 1978. ","Data were extracted for all ForestGEO sites current as of March 2017 (see 'ForestGEO_gridded climate data.csv' for list).  Comparison of WorldClim data to local meteorological station data for CTFS-ForestGEO sites (Table 2 in Anderson-Teixeira et al., 2015) showed that TRMM data tended to systematically underestimate MAP at sites with high MAP, particularly those receiving >3000 mm yr-1.",3/21/17
WorldClim v. 1.4,[ANY SITE],Air Temperature ,"annual range (mean max of warmest month- mean min of coldest month), interannual mean",30 years ,1960,1990,,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WorldClim v. 1.4,http://www.worldclim.org,30 arc-seconds,"As of Nov. 2016, an updated version (v.2) is available for preview.",Open access ,https://github.com/forestgeo/Climate/tree/master/Gridded_Data_Products/WorldClim%20Data,Kristina Anderson-Teixeira (Smithsonian),"Hijmans RJ, Cameron SE, Parra JL, Jones PG, Jarvis A (2005) Very high resolution interpolated climate surfaces for global land areas. International Journal of Climatology, 25, 1965_ 1978. ","Data were extracted for all ForestGEO sites current as of March 2017 (see 'ForestGEO_gridded climate data.csv' for list).  Comparison of WorldClim data to local meteorological station data for CTFS-ForestGEO sites (Table 2 in Anderson-Teixeira et al., 2015) showed that TRMM data tended to systematically underestimate MAP at sites with high MAP, particularly those receiving >3000 mm yr-1.",3/21/17
WorldClim v. 1.4,[ANY SITE],Air Temperature ,"mean - wettest quarter  (3 months), interannual mean",30 years ,1960,1990,,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WorldClim v. 1.4,http://www.worldclim.org,30 arc-seconds,"As of Nov. 2016, an updated version (v.2) is available for preview.",Open access ,https://github.com/forestgeo/Climate/tree/master/Gridded_Data_Products/WorldClim%20Data,Kristina Anderson-Teixeira (Smithsonian),"Hijmans RJ, Cameron SE, Parra JL, Jones PG, Jarvis A (2005) Very high resolution interpolated climate surfaces for global land areas. International Journal of Climatology, 25, 1965_ 1978. ","Data were extracted for all ForestGEO sites current as of March 2017 (see 'ForestGEO_gridded climate data.csv' for list).  Comparison of WorldClim data to local meteorological station data for CTFS-ForestGEO sites (Table 2 in Anderson-Teixeira et al., 2015) showed that TRMM data tended to systematically underestimate MAP at sites with high MAP, particularly those receiving >3000 mm yr-1.",3/21/17
WorldClim v. 1.4,[ANY SITE],Air Temperature ,"mean - driest quarter, interannual mean",30 years ,1960,1990,,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WorldClim v. 1.4,http://www.worldclim.org,30 arc-seconds,"As of Nov. 2016, an updated version (v.2) is available for preview.",Open access ,https://github.com/forestgeo/Climate/tree/master/Gridded_Data_Products/WorldClim%20Data,Kristina Anderson-Teixeira (Smithsonian),"Hijmans RJ, Cameron SE, Parra JL, Jones PG, Jarvis A (2005) Very high resolution interpolated climate surfaces for global land areas. International Journal of Climatology, 25, 1965_ 1978. ","Data were extracted for all ForestGEO sites current as of March 2017 (see 'ForestGEO_gridded climate data.csv' for list).  Comparison of WorldClim data to local meteorological station data for CTFS-ForestGEO sites (Table 2 in Anderson-Teixeira et al., 2015) showed that TRMM data tended to systematically underestimate MAP at sites with high MAP, particularly those receiving >3000 mm yr-1.",3/21/17
WorldClim v. 1.4,[ANY SITE],Air Temperature ,"mean - warmest quarter (3 months), interannual mean",30 years ,1960,1990,,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WorldClim v. 1.4,http://www.worldclim.org,30 arc-seconds,"As of Nov. 2016, an updated version (v.2) is available for preview.",Open access ,https://github.com/forestgeo/Climate/tree/master/Gridded_Data_Products/WorldClim%20Data,Kristina Anderson-Teixeira (Smithsonian),"Hijmans RJ, Cameron SE, Parra JL, Jones PG, Jarvis A (2005) Very high resolution interpolated climate surfaces for global land areas. International Journal of Climatology, 25, 1965_ 1978. ","Data were extracted for all ForestGEO sites current as of March 2017 (see 'ForestGEO_gridded climate data.csv' for list).  Comparison of WorldClim data to local meteorological station data for CTFS-ForestGEO sites (Table 2 in Anderson-Teixeira et al., 2015) showed that TRMM data tended to systematically underestimate MAP at sites with high MAP, particularly those receiving >3000 mm yr-1.",3/21/17
WorldClim v. 1.4,[ANY SITE],Air Temperature ,"mean - driest quarter (3 months), interannual mean",30 years ,1960,1990,,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WorldClim v. 1.4,http://www.worldclim.org,30 arc-seconds,"As of Nov. 2016, an updated version (v.2) is available for preview.",Open access ,https://github.com/forestgeo/Climate/tree/master/Gridded_Data_Products/WorldClim%20Data,Kristina Anderson-Teixeira (Smithsonian),"Hijmans RJ, Cameron SE, Parra JL, Jones PG, Jarvis A (2005) Very high resolution interpolated climate surfaces for global land areas. International Journal of Climatology, 25, 1965_ 1978. ","Data were extracted for all ForestGEO sites current as of March 2017 (see 'ForestGEO_gridded climate data.csv' for list).  Comparison of WorldClim data to local meteorological station data for CTFS-ForestGEO sites (Table 2 in Anderson-Teixeira et al., 2015) showed that TRMM data tended to systematically underestimate MAP at sites with high MAP, particularly those receiving >3000 mm yr-1.",3/21/17
WorldClim v. 1.4,[ANY SITE],Precipitation,"sum- annual, interannual mean",30 years ,1960,1990,,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WorldClim v. 1.4,http://www.worldclim.org,30 arc-seconds,"As of Nov. 2016, an updated version (v.2) is available for preview.",Open access ,https://github.com/forestgeo/Climate/tree/master/Gridded_Data_Products/WorldClim%20Data,Kristina Anderson-Teixeira (Smithsonian),"Hijmans RJ, Cameron SE, Parra JL, Jones PG, Jarvis A (2005) Very high resolution interpolated climate surfaces for global land areas. International Journal of Climatology, 25, 1965_ 1978. ","Data were extracted for all ForestGEO sites current as of March 2017 (see 'ForestGEO_gridded climate data.csv' for list).  Comparison of WorldClim data to local meteorological station data for CTFS-ForestGEO sites (Table 2 in Anderson-Teixeira et al., 2015) showed that TRMM data tended to systematically underestimate MAP at sites with high MAP, particularly those receiving >3000 mm yr-1.",3/21/17
