STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,year,flag,flagdp
USC00443229,"FRONT ROYAL, VA US",25/08/2011,,,0,,,86,59,70,2011,,
USC00443229,"FRONT ROYAL, VA US",26/08/2011,,,0.03,,,84,65,65,2011,,
USC00443229,"FRONT ROYAL, VA US",27/08/2011,,,0,,,86,64,71,2011,,
USC00443229,"FRONT ROYAL, VA US",28/08/2011,2,1,1,,,76,67,69,2011,,
USC00443229,"FRONT ROYAL, VA US",29/08/2011,,,0,,,82,64,64,2011,,
USC00443229,"FRONT ROYAL, VA US",31/08/2011,,,0,,,81,52,62,2011,,
USC00443229,"FRONT ROYAL, VA US",1/9/2011,,,0,,,81,52,64,2011,,
USC00443229,"FRONT ROYAL, VA US",2/9/2011,,,0,,,79,64,65,2011,,
USC00443229,"FRONT ROYAL, VA US",3/9/2011,,,0,,,75,64,68,2011,,
USC00443229,"FRONT ROYAL, VA US",4/9/2011,,,0,,,85,68,70,2011,,
USC00443229,"FRONT ROYAL, VA US",5/9/2011,,,0.22,,,86,67,67,2011,,
USC00443229,"FRONT ROYAL, VA US",6/9/2011,,,1.24,,,73,58,59,2011,,
USC00443229,"FRONT ROYAL, VA US",7/9/2011,,,1.78,,,60,58,58,2011,,
USC00443229,"FRONT ROYAL, VA US",8/9/2011,,,0.05,,,66,58,64,2011,,
USC00443229,"FRONT ROYAL, VA US",9/9/2011,,,0.17,,,69,64,67,2011,,
USC00443229,"FRONT ROYAL, VA US",10/9/2011,,,0.14,,,81,63,63,2011,,
USC00443229,"FRONT ROYAL, VA US",11/9/2011,,,0,,,80,62,62,2011,,
USC00443229,"FRONT ROYAL, VA US",12/9/2011,,,0,,,81,60,61,2011,,
USC00443229,"FRONT ROYAL, VA US",13/09/2011,,,0,,,81,58,60,2011,,
USC00443229,"FRONT ROYAL, VA US",14/09/2011,,,0,,,83,59,65,2011,,
USC00443229,"FRONT ROYAL, VA US",15/09/2011,,,0.36,,,86,61,62,2011,,
USC00443229,"FRONT ROYAL, VA US",16/09/2011,,,0.03,,,67,45,47,2011,,
USC00443229,"FRONT ROYAL, VA US",17/09/2011,,,0,,,63,43,46,2011,,
USC00443229,"FRONT ROYAL, VA US",18/09/2011,,,0.02,,,61,46,48,2011,,
USC00443229,"FRONT ROYAL, VA US",19/09/2011,,,0,,,64,48,56,2011,,
USC00443229,"FRONT ROYAL, VA US",20/09/2011,,,0.03,,,63,55,59,2011,,
USC00443229,"FRONT ROYAL, VA US",21/09/2011,,,0.19,,,73,59,61,2011,,
USC00443229,"FRONT ROYAL, VA US",22/09/2011,,,0,,,72,60,63,2011,,
USC00443229,"FRONT ROYAL, VA US",23/09/2011,,,0,,,79,60,65,2011,,
USC00443229,"FRONT ROYAL, VA US",24/09/2011,,,0,,,71,62,62,2011,,
USC00443229,"FRONT ROYAL, VA US",25/09/2011,,,0,,,73,61,66,2011,,
USC00443229,"FRONT ROYAL, VA US",26/09/2011,,,0,,,74,65,65,2011,,
USC00443229,"FRONT ROYAL, VA US",27/09/2011,,,0.28,,,79,64,67,2011,,
USC00443229,"FRONT ROYAL, VA US",28/09/2011,,,0.2,,,81,63,63,2011,,
USC00443229,"FRONT ROYAL, VA US",29/09/2011,,,0.07,,,81,60,60,2011,,
USC00443229,"FRONT ROYAL, VA US",30/09/2011,,,0.04,,,72,54,55,2011,,
USC00443229,"FRONT ROYAL, VA US",1/10/2011,,,0,,,70,48,48,2011,,
USC00443229,"FRONT ROYAL, VA US",2/10/2011,,,0.62,,,54,42,42,2011,,
USC00443229,"FRONT ROYAL, VA US",3/10/2011,,,0.05,,,49,42,43,2011,,
USC00443229,"FRONT ROYAL, VA US",4/10/2011,,,0.15,,,52,42,51,2011,,
USC00443229,"FRONT ROYAL, VA US",5/10/2011,,,0,,,63,48,48,2011,,
USC00443229,"FRONT ROYAL, VA US",6/10/2011,,,0,,,72,47,50,2011,,
USC00443229,"FRONT ROYAL, VA US",7/10/2011,,,0,,,69,46,46,2011,,
USC00443229,"FRONT ROYAL, VA US",8/10/2011,,,0,,,72,45,48,2011,,
USC00443229,"FRONT ROYAL, VA US",9/10/2011,,,0,,,72,46,48,2011,,
USC00443229,"FRONT ROYAL, VA US",10/10/2011,,,0,,,77,45,51,2011,,
USC00443229,"FRONT ROYAL, VA US",11/10/2011,,,0,,,71,50,52,2011,,
USC00443229,"FRONT ROYAL, VA US",12/10/2011,,,0.16,,,66,52,59,2011,,
USC00443229,"FRONT ROYAL, VA US",13/10/2011,,,1.06,,,61,56,56,2011,,
USC00443229,"FRONT ROYAL, VA US",14/10/2011,,,1.07,,,64,56,60,2011,,
USC00443229,"FRONT ROYAL, VA US",15/10/2011,,,0.24,,,67,49,55,2011,,
USC00443229,"FRONT ROYAL, VA US",16/10/2011,,,0,,,67,49,50,2011,,
USC00443229,"FRONT ROYAL, VA US",17/10/2011,,,0,,,74,46,57,2011,,
USC00443229,"FRONT ROYAL, VA US",18/10/2011,,,0,,,74,47,52,2011,,
USC00443229,"FRONT ROYAL, VA US",19/10/2011,,,0.2,,,73,49,59,2011,,
USC00443229,"FRONT ROYAL, VA US",20/10/2011,,,0.13,,,72,49,51,2011,,
USC00443229,"FRONT ROYAL, VA US",21/10/2011,,,0,,,57,45,47,2011,,
USC00443229,"FRONT ROYAL, VA US",22/10/2011,,,0,,,58,39,40,2011,,
USC00443229,"FRONT ROYAL, VA US",23/10/2011,,,0,,,60,37,38,2011,,
USC00443229,"FRONT ROYAL, VA US",24/10/2011,,,0,,,63,35,43,2011,,
USC00443229,"FRONT ROYAL, VA US",25/10/2011,,,0,,,65,35,52,2011,,
USC00443229,"FRONT ROYAL, VA US",26/10/2011,,,0,,,69,50,58,2011,,
USC00443229,"FRONT ROYAL, VA US",27/10/2011,,,0,,,67,56,66,2011,,
USC00443229,"FRONT ROYAL, VA US",28/10/2011,,,0,,,72,36,36,2011,,
USC00443229,"FRONT ROYAL, VA US",29/10/2011,,,0.17,,,46,31,31,2011,,
USC00443229,"FRONT ROYAL, VA US",30/10/2011,,,0.4,4,2,46,30,31,2011,,
USC00443229,"FRONT ROYAL, VA US",31/10/2011,,,0,,1,49,28,35,2011,,
USC00443229,"FRONT ROYAL, VA US",1/11/2011,,,0,,,52,28,33,2011,,
USC00443229,"FRONT ROYAL, VA US",2/11/2011,,,0,,,55,27,33,2011,,
USC00443229,"FRONT ROYAL, VA US",3/11/2011,,,0,,,61,32,44,2011,,
USC00443229,"FRONT ROYAL, VA US",4/11/2011,,,0,,,63,43,46,2011,,
USC00443229,"FRONT ROYAL, VA US",5/11/2011,,,0,,,56,30,30,2011,,
USC00443229,"FRONT ROYAL, VA US",6/11/2011,,,0,,,50,29,29,2011,,
USC00443229,"FRONT ROYAL, VA US",7/11/2011,,,0,,,57,28,37,2011,,
USC00443229,"FRONT ROYAL, VA US",8/11/2011,,,0,,,68,35,39,2011,,
USC00443229,"FRONT ROYAL, VA US",9/11/2011,,,0,,,68,35,35,2011,,
USC00443229,"FRONT ROYAL, VA US",10/11/2011,,,0,,,66,33,53,2011,,
USC00443229,"FRONT ROYAL, VA US",11/11/2011,,,0,,,54,37,37,2011,,
USC00443229,"FRONT ROYAL, VA US",12/11/2011,,,0,,,44,30,33,2011,,
USC00443229,"FRONT ROYAL, VA US",13/11/2011,,,0,,,64,32,46,2011,,
USC00443229,"FRONT ROYAL, VA US",14/11/2011,,,0,,,64,41,53,2011,,
USC00443229,"FRONT ROYAL, VA US",15/11/2011,,,0,,,75,52,62,2011,,
USC00443229,"FRONT ROYAL, VA US",16/11/2011,,,0.12,,,62,54,54,2011,,
USC00443229,"FRONT ROYAL, VA US",17/11/2011,,,0.43,,,56,42,43,2011,,
USC00443229,"FRONT ROYAL, VA US",18/11/2011,,,0,,,44,29,29,2011,,
USC00443229,"FRONT ROYAL, VA US",19/11/2011,,,0,,,45,28,30,2011,,
USC00443229,"FRONT ROYAL, VA US",20/11/2011,,,0,,,59,28,54,2011,,
USC00443229,"FRONT ROYAL, VA US",21/11/2011,,,0.04,,,64,52,53,2011,,
USC00443229,"FRONT ROYAL, VA US",22/11/2011,,,0.23,,,59,45,45,2011,,
USC00443229,"FRONT ROYAL, VA US",23/11/2011,,,1.03,,,54,45,52,2011,,
USC00443229,"FRONT ROYAL, VA US",24/11/2011,,,0.02,,,57,36,37,2011,,
USC00443229,"FRONT ROYAL, VA US",25/11/2011,,,0,,,61,33,39,2011,,
USC00443229,"FRONT ROYAL, VA US",26/11/2011,,,0,,,69,36,41,2011,,
USC00443229,"FRONT ROYAL, VA US",27/11/2011,,,0,0,0,67,39,57,2011,,
USC00443229,"FRONT ROYAL, VA US",28/11/2011,,,0,,,71,57,60,2011,,
USC00443229,"FRONT ROYAL, VA US",29/11/2011,,,0,,,68,58,59,2011,,
USC00443229,"FRONT ROYAL, VA US",30/11/2011,,,0.56,,,60,36,39,2011,,
USC00443229,"FRONT ROYAL, VA US",1/12/2011,,,0,,,60,32,32,2011,,
USC00443229,"FRONT ROYAL, VA US",2/12/2011,,,0,,,60,27,28,2011,,
USC00443229,"FRONT ROYAL, VA US",3/12/2011,,,0,,,60,26,29,2011,,
USC00443229,"FRONT ROYAL, VA US",4/12/2011,,,0,,,48,27,34,2011,,
USC00443229,"FRONT ROYAL, VA US",5/12/2011,,,0,,,55,32,48,2011,,
USC00443229,"FRONT ROYAL, VA US",6/12/2011,,,0.06,,,62,46,55,2011,,
USC00443229,"FRONT ROYAL, VA US",7/12/2011,,,0.34,,,63,53,53,2011,,
USC00443229,"FRONT ROYAL, VA US",8/12/2011,,,1.53,,,53,31,32,2011,,
USC00443229,"FRONT ROYAL, VA US",9/12/2011,,,0,,,44,26,30,2011,,
USC00443229,"FRONT ROYAL, VA US",10/12/2011,,,0,,,49,28,33,2011,,
USC00443229,"FRONT ROYAL, VA US",11/12/2011,,,0,,,43,23,23,2011,,
USC00443229,"FRONT ROYAL, VA US",12/12/2011,,,0,,,40,22,22,2011,,
USC00443229,"FRONT ROYAL, VA US",13/12/2011,,,0,,,44,20,25,2011,,
USC00443229,"FRONT ROYAL, VA US",14/12/2011,,,0,,,50,22,30,2011,,
USC00443229,"FRONT ROYAL, VA US",15/12/2011,,,0,,,48,30,44,2011,,
USC00443229,"FRONT ROYAL, VA US",16/12/2011,,,0,,,66,43,47,2011,,
USC00443229,"FRONT ROYAL, VA US",17/12/2011,,,0,,,47,32,35,2011,,
USC00443229,"FRONT ROYAL, VA US",18/12/2011,,,0,,,38,28,31,2011,,
USC00443229,"FRONT ROYAL, VA US",19/12/2011,,,0,,,39,27,29,2011,,
USC00443229,"FRONT ROYAL, VA US",20/12/2011,,,0,,,55,28,49,2011,,
USC00443229,"FRONT ROYAL, VA US",21/12/2011,,,0,,,54,45,47,2011,,
USC00443229,"FRONT ROYAL, VA US",22/12/2011,,,0.04,,,63,44,45,2011,,
USC00443229,"FRONT ROYAL, VA US",23/12/2011,,,0.86,,,57,43,47,2011,,
USC00443229,"FRONT ROYAL, VA US",24/12/2011,,,0.01,,,48,37,38,2011,,
USC00443229,"FRONT ROYAL, VA US",25/12/2011,,,0,,,43,28,29,2011,,
USC00443229,"FRONT ROYAL, VA US",26/12/2011,,,0,,,51,28,39,2011,,
USC00443229,"FRONT ROYAL, VA US",27/12/2011,,,0,,,47,35,38,2011,,
USC00443229,"FRONT ROYAL, VA US",28/12/2011,,,0.1,,,47,38,41,2011,,
USC00443229,"FRONT ROYAL, VA US",29/12/2011,,,0,,,42,25,26,2011,,
USC00443229,"FRONT ROYAL, VA US",30/12/2011,,,0,,,39,24,35,2011,,
USC00443229,"FRONT ROYAL, VA US",31/12/2011,,,0.05,,,54,35,41,2011,,
USC00443229,"FRONT ROYAL, VA US",1/1/2012,,,0,,,54,34,36,2012,,
USC00443229,"FRONT ROYAL, VA US",2/1/2012,,,0.06,,,55,33,33,2012,,
USC00443229,"FRONT ROYAL, VA US",3/1/2012,,,0,,,36,25,25,2012,,
USC00443229,"FRONT ROYAL, VA US",4/1/2012,,,0.02,0.2,0,28,12,12,2012,,
USC00443229,"FRONT ROYAL, VA US",5/1/2012,,,0,,,37,12,35,2012,,
USC00443229,"FRONT ROYAL, VA US",6/1/2012,,,0,,,47,31,38,2012,,
USC00443229,"FRONT ROYAL, VA US",7/1/2012,,,0,,,64,38,47,2012,,
USC00443229,"FRONT ROYAL, VA US",8/1/2012,,,0,,,62,37,38,2012,,
USC00443229,"FRONT ROYAL, VA US",9/1/2012,,,0,,,48,27,29,2012,,
USC00443229,"FRONT ROYAL, VA US",10/1/2012,,,0.05,0.5,1,36,26,28,2012,,
USC00443229,"FRONT ROYAL, VA US",11/1/2012,,,0,,,51,27,29,2012,,
USC00443229,"FRONT ROYAL, VA US",12/1/2012,,,0.91,,,40,26,40,2012,,
USC00443229,"FRONT ROYAL, VA US",13/01/2012,,,0.21,,,58,31,31,2012,,
USC00443229,"FRONT ROYAL, VA US",14/01/2012,,,0,,,35,24,25,2012,,
USC00443229,"FRONT ROYAL, VA US",15/01/2012,,,0,,,34,20,20,2012,,
USC00443229,"FRONT ROYAL, VA US",16/01/2012,,,0,,,32,17,21,2012,,
USC00443229,"FRONT ROYAL, VA US",17/01/2012,,,0.02,,,48,21,44,2012,,
USC00443229,"FRONT ROYAL, VA US",18/01/2012,,,0,,,64,21,37,2012,,
USC00443229,"FRONT ROYAL, VA US",19/01/2012,,,0,,,37,16,17,2012,,
USC00443229,"FRONT ROYAL, VA US",20/01/2012,,,0,,,39,16,30,2012,,
USC00443229,"FRONT ROYAL, VA US",21/01/2012,,,0.03,0.3,0,30,24,26,2012,,
USC00443229,"FRONT ROYAL, VA US",22/01/2012,,,0,0,0,30,26,27,2012,,
USC00443229,"FRONT ROYAL, VA US",23/01/2012,,,0,,,33,26,32,2012,,
USC00443229,"FRONT ROYAL, VA US",24/01/2012,,,0,0,0,46,31,39,2012,,
USC00443229,"FRONT ROYAL, VA US",25/01/2012,,,0,,,57,29,30,2012,,
USC00443229,"FRONT ROYAL, VA US",26/01/2012,,,0.01,0,0,50,29,38,2012,,
USC00443229,"FRONT ROYAL, VA US",27/01/2012,,,0.03,,,49,37,42,2012,,
USC00443229,"FRONT ROYAL, VA US",28/01/2012,,,0.17,,,61,32,34,2012,,
USC00443229,"FRONT ROYAL, VA US",29/01/2012,,,0,,,61,32,34,2012,,
USC00443229,"FRONT ROYAL, VA US",30/01/2012,,,0,0,,45,28,28,2012,,
USC00443229,"FRONT ROYAL, VA US",31/01/2012,,,0,0,0,53,24,46,2012,,
USC00443229,"FRONT ROYAL, VA US",1/2/2012,,,0,,,67,45,58,2012,,
USC00443229,"FRONT ROYAL, VA US",2/2/2012,,,0.01,,,65,49,49,2012,,
USC00443229,"FRONT ROYAL, VA US",3/2/2012,,,0.11,,,59,31,33,2012,,
USC00443229,"FRONT ROYAL, VA US",4/2/2012,,,0,,,51,28,30,2012,,
USC00443229,"FRONT ROYAL, VA US",5/2/2012,,,0.1,,,39,29,31,2012,,
USC00443229,"FRONT ROYAL, VA US",6/2/2012,,,0.05,,,39,27,27,2012,,
USC00443229,"FRONT ROYAL, VA US",7/2/2012,,,0,,,51,25,40,2012,,
USC00443229,"FRONT ROYAL, VA US",8/2/2012,,,0,,,55,30,31,2012,,
USC00443229,"FRONT ROYAL, VA US",9/2/2012,,,0.05,,,38,28,30,2012,,
USC00443229,"FRONT ROYAL, VA US",10/2/2012,,,0,,,46,25,27,2012,,
USC00443229,"FRONT ROYAL, VA US",11/2/2012,,,0.05,0.5,1,42,25,31,2012,,
USC00443229,"FRONT ROYAL, VA US",12/2/2012,,,0.02,0.2,0,33,17,17,2012,,
USC00443229,"FRONT ROYAL, VA US",13/02/2012,,,0,,,28,17,27,2012,,
USC00443229,"FRONT ROYAL, VA US",14/02/2012,,,0,,,48,27,32,2012,,
USC00443229,"FRONT ROYAL, VA US",15/02/2012,,,0,,,51,32,39,2012,,
USC00443229,"FRONT ROYAL, VA US",16/02/2012,,,0,,,53,37,42,2012,,
USC00443229,"FRONT ROYAL, VA US",17/02/2012,,,0.16,,,47,39,42,2012,,
USC00443229,"FRONT ROYAL, VA US",18/02/2012,,,0,0,0,52,32,32,2012,,
USC00443229,"FRONT ROYAL, VA US",19/02/2012,,,0,0,0,60,31,32,2012,,
USC00443229,"FRONT ROYAL, VA US",20/02/2012,,,0,,,42,31,31,2012,,
USC00443229,"FRONT ROYAL, VA US",21/02/2012,,,0,0,0,49,25,30,2012,,
USC00443229,"FRONT ROYAL, VA US",22/02/2012,,,0,,,52,23,41,2012,,
USC00443229,"FRONT ROYAL, VA US",23/02/2012,,,0,,,61,34,50,2012,,
USC00443229,"FRONT ROYAL, VA US",24/02/2012,,,0,,,64,42,42,2012,,
USC00443229,"FRONT ROYAL, VA US",25/02/2012,,,0.07,,,59,32,35,2012,,
USC00443229,"FRONT ROYAL, VA US",26/02/2012,,,0,,,39,29,29,2012,,
USC00443229,"FRONT ROYAL, VA US",27/02/2012,,,0,,,49,27,34,2012,,
USC00443229,"FRONT ROYAL, VA US",28/02/2012,,,0,,,66,31,35,2012,,
USC00443229,"FRONT ROYAL, VA US",29/02/2012,,,0,,,53,33,39,2012,,
USC00443229,"FRONT ROYAL, VA US",1/3/2012,,,1.5,,,60,37,58,2012,,
USC00443229,"FRONT ROYAL, VA US",2/3/2012,,,0,,,68,33,34,2012,,
USC00443229,"FRONT ROYAL, VA US",3/3/2012,,,0.75,,,49,32,46,2012,,
USC00443229,"FRONT ROYAL, VA US",4/3/2012,,,0.02,,,60,35,35,2012,,
USC00443229,"FRONT ROYAL, VA US",5/3/2012,,,0,,,44,28,29,2012,,
USC00443229,"FRONT ROYAL, VA US",6/3/2012,,,0,,,41,23,23,2012,,
USC00443229,"FRONT ROYAL, VA US",7/3/2012,,,0,,,49,22,37,2012,,
USC00443229,"FRONT ROYAL, VA US",8/3/2012,,,0,,,69,36,56,2012,,
USC00443229,"FRONT ROYAL, VA US",9/3/2012,,,0,,,70,42,42,2012,,
USC00443229,"FRONT ROYAL, VA US",10/3/2012,,,0,,,57,29,29,2012,,
USC00443229,"FRONT ROYAL, VA US",11/3/2012,,,0,,,49,27,34,2012,,
USC00443229,"FRONT ROYAL, VA US",12/3/2012,,,0,,,64,27,46,2012,,
USC00443229,"FRONT ROYAL, VA US",13/03/2012,,,0,,,70,44,60,2012,,
USC00443229,"FRONT ROYAL, VA US",14/03/2012,,,0,,,80,56,62,2012,,
USC00443229,"FRONT ROYAL, VA US",15/03/2012,,,0,,,80,52,54,2012,RP,
USC00443229,"FRONT ROYAL, VA US",16/03/2012,,,0.09,,,82,51,51,2012,RP,
USC00443229,"FRONT ROYAL, VA US",17/03/2012,,,0.02,,,67,51,52,2012,RP,
USC00443229,"FRONT ROYAL, VA US",18/03/2012,,,0,,,75,50,52,2012,RP,
USC00443229,"FRONT ROYAL, VA US",19/03/2012,,,0,0,0,65,50,57,2012,RP,
USC00443229,"FRONT ROYAL, VA US",20/03/2012,,,0,,,75,53,53,2012,RP,
USC00443229,"FRONT ROYAL, VA US",21/03/2012,,,0,0,0,75,52,58,2012,RP,
USC00443229,"FRONT ROYAL, VA US",22/03/2012,,,0,,,65,56,57,2012,RP,
USC00443229,"FRONT ROYAL, VA US",23/03/2012,,,0,0,0,78,56,56,2012,RP,
USC00443229,"FRONT ROYAL, VA US",24/03/2012,,,0.08,,,81,55,62,2012,RP,
USC00443229,"FRONT ROYAL, VA US",25/03/2012,,,0.45,,,65,48,48,2012,RP,
USC00443229,"FRONT ROYAL, VA US",26/03/2012,,,0.09,,,58,48,53,2012,RP,
USC00443229,"FRONT ROYAL, VA US",27/03/2012,,,0,,,59,30,30,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",28/03/2012,,,0,,,56,29,45,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",29/03/2012,,,0.12,,,81,44,55,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",30/03/2012,,,0,,,66,38,39,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",31/03/2012,,,0.01,,,63,37,54,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",1/4/2012,,,0,,,67,46,46,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",2/4/2012,,,0.08,,,63,44,44,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",3/4/2012,,,0,,,65,38,38,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",4/4/2012,,,0,,,74,37,52,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",5/4/2012,,,0,,,76,44,45,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",6/4/2012,,,0,,,58,36,36,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",7/4/2012,,,0,,,62,35,36,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",8/4/2012,,,0,,,67,36,38,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",9/4/2012,,,0,,,71,35,48,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",10/4/2012,,,0.04,,,71,35,44,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",11/4/2012,,,0,,,68,40,40,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",12/4/2012,,,0,,,49,36,38,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",13/04/2012,,,0,,,59,37,37,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",14/04/2012,,,0,,,66,37,47,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",15/04/2012,,,0,,,74,46,60,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",16/04/2012,,,0,,,84,60,62,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",17/04/2012,,,0,,,88,60,60,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",18/04/2012,,,0,,,88,52,53,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",19/04/2012,,,0.34,,,53,46,46,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",20/04/2012,,,0,,,69,45,49,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",21/04/2012,,,0,,,69,45,57,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",22/04/2012,,,0.31,,,77,48,48,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",23/04/2012,,,1.03,,,48,37,37,2012,RP,DP
USC00443229,"FRONT ROYAL, VA US",24/04/2012,,,0.19,,,45,37,44,2012,,DP
USC00443229,"FRONT ROYAL, VA US",25/04/2012,,,0,,,60,36,41,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",26/04/2012,,,0,,,69,41,54,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",27/04/2012,,,0,,,71,45,45,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",28/04/2012,,,0,,,63,40,41,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",29/04/2012,,,0.27,,,54,40,40,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",30/04/2012,,,0,,,71,40,50,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",1/5/2012,,,0.07,,,65,49,61,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",2/5/2012,,,0.07,,,85,57,65,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",3/5/2012,,,0.03,,,84,58,59,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",4/5/2012,,,0,,,87,58,64,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",5/5/2012,,,0.04,,,79,60,61,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",6/5/2012,,,0,,,76,60,61,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",7/5/2012,,,0.07,,,70,59,59,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",8/5/2012,,,0,,,69,57,57,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",9/5/2012,,,0.21,,,72,56,63,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",10/5/2012,,,0.11,,,72,49,51,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",11/5/2012,,,0,,,64,43,44,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",12/5/2012,,,0,,,72,44,45,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",13/05/2012,,,0,0,0,74,44,59,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",14/05/2012,,,0.05,,,76,58,60,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",15/05/2012,,,0.58,0,0,65,60,61,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",16/05/2012,,,0,0,0,78,58,59,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",17/05/2012,,,0,0,0,81,55,55,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",18/05/2012,,,0,,,69,45,46,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",19/05/2012,,,0,,,74,45,49,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",20/05/2012,,,0,,,78,49,54,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",21/05/2012,,,0.07,,,82,53,62,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",22/05/2012,,,0.04,,,70,62,63,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",23/05/2012,,,0.03,,,78,58,58,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",24/05/2012,,,1.05,,,78,58,59,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",25/05/2012,,,0.02,,,78,59,64,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",26/05/2012,,,0,0,0,81,63,66,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",27/05/2012,,,0,,,85,65,68,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",28/05/2012,,,0.1,,,85,65,66,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",29/05/2012,,,0,,,89,65,70,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",30/05/2012,,,0.19,,,87,60,61,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",31/05/2012,,,0,,,83,59,59,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",1/6/2012,,,0,,,79,58,68,2012,DP,DP
USC00443229,"FRONT ROYAL, VA US",2/6/2012,,,0.31,,,80,55,55,2012,,DP
USC00443229,"FRONT ROYAL, VA US",3/6/2012,,,0,,,71,53,53,2012,,
USC00443229,"FRONT ROYAL, VA US",4/6/2012,,,0,,,76,53,59,2012,,
USC00443229,"FRONT ROYAL, VA US",5/6/2012,,,0,,,73,55,55,2012,,
USC00443229,"FRONT ROYAL, VA US",6/6/2012,,,0,,,66,53,54,2012,,
USC00443229,"FRONT ROYAL, VA US",7/6/2012,,,0,,,71,53,55,2012,,
USC00443229,"FRONT ROYAL, VA US",8/6/2012,,,0,,,77,54,54,2012,,
USC00443229,"FRONT ROYAL, VA US",9/6/2012,,,0,,,81,53,60,2012,,
USC00443229,"FRONT ROYAL, VA US",10/6/2012,,,0,0,0,87,60,60,2012,,
USC00443229,"FRONT ROYAL, VA US",11/6/2012,,,0,,,88,60,64,2012,,
USC00443229,"FRONT ROYAL, VA US",12/6/2012,,,0.01,,,80,63,67,2012,,
USC00443229,"FRONT ROYAL, VA US",13/06/2012,,,1.19,0,0,82,63,64,2012,,
USC00443229,"FRONT ROYAL, VA US",14/06/2012,,,0,,,78,53,54,2012,,
USC00443229,"FRONT ROYAL, VA US",15/06/2012,,,0,0,0,77,54,61,2012,,
USC00443229,"FRONT ROYAL, VA US",16/06/2012,,,0,,,77,56,56,2012,,
USC00443229,"FRONT ROYAL, VA US",17/06/2012,,,0,,,77,56,57,2012,,
